instance,num agents,algorithm,length,loops
2438,22,Window4,224,0
2438,22,Window2,212,0
2439,23,Window8,199,0
2439,23,Window4,192,0
2439,23,Window2,230,0
2440,24,Window8,199,0
2440,24,Window4,195,0
2440,24,Window2,NA,NA
2441,25,Window8,257,1
2441,25,Window4,258,0
2441,25,Window2,260,0
2442,26,Window8,268,0
2442,26,Window4,266,0
2442,26,Window2,271,0
2443,27,Window8,269,0
2443,27,Window4,259,0
2443,27,Window2,NA,NA
2444,28,Window8,252,0
2444,28,Window4,251,0
2444,28,Window2,261,0
2445,29,Window8,294,0
2445,29,Window4,302,0
2445,29,Window2,315,1
2446,30,Window8,267,0
2446,30,Window4,272,0
2446,30,Window2,273,0
2447,31,Window8,299,1
2447,31,Window4,297,0
2447,31,Window2,313,0
2448,32,Window8,NA,NA
2448,32,Window4,NA,NA
2448,32,Window2,NA,NA
2449,33,Window8,306,0
2449,33,Window4,309,0
2449,33,Window2,306,0
2450,34,Window8,NA,NA
2450,34,Window4,NA,NA
2450,34,Window2,NA,NA
2451,35,Window8,NA,NA
2451,35,Window4,293,0
2451,35,Window2,295,0
2452,36,Window8,NA,NA
2452,36,Window4,NA,NA
2452,36,Window2,NA,NA
2453,37,Window8,NA,NA
2453,37,Window4,NA,NA
2453,37,Window2,NA,NA
2454,38,Window8,NA,NA
2454,38,Window4,NA,NA
2454,38,Window2,NA,NA
2455,39,Window8,NA,NA
2455,39,Window4,NA,NA
2455,39,Window2,NA,NA
2456,40,Window8,NA,NA
2456,40,Window4,NA,NA
2456,40,Window2,NA,NA
2457,2,Window8,18,0
2457,2,Window4,18,0
2457,2,Window2,18,0
2458,3,Window8,12,0
2458,3,Window4,12,0
2458,3,Window2,12,0
2459,4,Window8,35,0
2459,4,Window4,35,0
2459,4,Window2,35,0
2460,5,Window8,54,0
2460,5,Window4,54,0
2460,5,Window2,54,0
2461,6,Window8,56,0
2461,6,Window4,56,0
2461,6,Window2,56,0
2462,7,Window8,57,0
2462,7,Window4,57,0
2462,7,Window2,51,0
2463,8,Window8,70,0
2463,8,Window4,62,0
2463,8,Window2,62,0
2464,9,Window8,86,0
2464,9,Window4,86,0
2464,9,Window2,84,0
2465,10,Window8,85,0
2465,10,Window4,84,0
2465,10,Window2,88,0
2466,11,Window8,87,0
2466,11,Window4,88,0
2466,11,Window2,90,0
2467,12,Window8,108,0
2467,12,Window4,111,0
2467,12,Window2,111,0
2468,13,Window8,93,0
2468,13,Window4,93,0
2468,13,Window2,98,0
2469,14,Window8,127,0
2469,14,Window4,131,0
2469,14,Window2,132,0
2470,15,Window8,148,0
2470,15,Window4,148,0
2470,15,Window2,148,0
2471,16,Window8,176,0
2471,16,Window4,178,0
2471,16,Window2,178,0
2472,17,Window8,146,0
2472,17,Window4,151,0
2472,17,Window2,151,0
2473,18,Window8,130,0
2473,18,Window4,131,0
2473,18,Window2,130,0
2474,19,Window8,165,0
2474,19,Window4,165,0
2474,19,Window2,172,0
2475,20,Window8,167,0
2475,20,Window4,164,0
2475,20,Window2,172,0
2476,21,Window8,159,0
2476,21,Window4,155,0
2476,21,Window2,156,0
2477,22,Window8,213,0
2477,22,Window4,213,0
2477,22,Window2,NA,NA
2478,23,Window8,210,0
2478,23,Window4,212,1
2478,23,Window2,213,1
2479,24,Window8,228,0
2479,24,Window4,227,0
2479,24,Window2,223,0
2480,25,Window8,275,1
2480,25,Window4,264,0
2480,25,Window2,266,0
2481,26,Window8,268,0
2481,26,Window4,280,0
2481,26,Window2,280,0
2482,27,Window8,290,1
2482,27,Window4,293,0
2482,27,Window2,289,0
2483,28,Window8,258,0
2483,28,Window4,261,0
2483,28,Window2,257,0
2484,29,Window8,275,0
2484,29,Window4,286,0
2484,29,Window2,282,0
2485,30,Window8,280,0
2485,30,Window4,281,0
2485,30,Window2,278,0
2486,31,Window8,NA,NA
2486,31,Window4,NA,NA
2486,31,Window2,317,0
2487,32,Window8,NA,NA
2487,32,Window4,NA,NA
2487,32,Window2,NA,NA
2488,33,Window8,NA,NA
2488,33,Window4,NA,NA
2488,33,Window2,352,3
2489,34,Window8,NA,NA
2489,34,Window4,NA,NA
2489,34,Window2,316,0
2490,35,Window8,NA,NA
2490,35,Window4,NA,NA
2490,35,Window2,343,0
2491,36,Window8,NA,NA
2491,36,Window4,332,0
2491,36,Window2,326,0
2492,37,Window8,NA,NA
2492,37,Window4,365,0
2492,37,Window2,365,1
2493,38,Window8,NA,NA
2493,38,Window4,NA,NA
2493,38,Window2,NA,NA
2494,39,Window8,NA,NA
2494,39,Window4,NA,NA
2494,39,Window2,NA,NA
2495,40,Window8,NA,NA
2495,40,Window4,NA,NA
2495,40,Window2,NA,NA
2496,2,Window8,10,0
2496,2,Window4,10,0
2496,2,Window2,10,0
2497,3,Window8,31,0
2497,3,Window4,31,0
2497,3,Window2,31,0
2498,4,Window8,30,0
2498,4,Window4,30,0
2498,4,Window2,30,0
2499,5,Window8,60,0
2499,5,Window4,60,0
2499,5,Window2,60,0
2500,6,Window8,52,0
2500,6,Window4,52,0
2500,6,Window2,52,0
2501,7,Window8,56,0
2501,7,Window4,56,0
2501,7,Window2,56,0
2502,8,Window8,61,0
2502,8,Window4,61,0
2502,8,Window2,61,0
2503,9,Window8,80,0
2503,9,Window4,80,0
2503,9,Window2,80,0
2504,10,Window8,90,0
2504,10,Window4,90,0
2504,10,Window2,92,0
2505,11,Window8,113,0
2505,11,Window4,111,0
2505,11,Window2,111,0
2506,12,Window8,94,0
2506,12,Window4,99,1
2506,12,Window2,98,0
2507,13,Window8,131,0
2507,13,Window4,130,0
2507,13,Window2,132,0
2508,14,Window8,142,0
2508,14,Window4,144,0
2508,14,Window2,144,0
2509,15,Window8,127,0
2509,15,Window4,134,0
2509,15,Window2,136,0
2510,16,Window8,159,0
2510,16,Window4,159,0
2510,16,Window2,159,0
2511,17,Window8,186,0
2511,17,Window4,190,0
2511,17,Window2,194,0
2512,18,Window8,172,0
2512,18,Window4,185,0
2512,18,Window2,184,0
2513,19,Window8,170,0
2513,19,Window4,185,0
2513,19,Window2,201,2
2514,20,Window8,158,0
2514,20,Window4,162,0
2514,20,Window2,166,0
2515,21,Window8,206,0
2515,21,Window4,194,0
2515,21,Window2,192,0
2516,22,Window8,207,0
2516,22,Window4,210,0
2516,22,Window2,209,0
2517,23,Window8,251,0
2517,23,Window4,252,0
2517,23,Window2,251,0
2518,24,Window8,226,0
2518,24,Window4,221,0
2518,24,Window2,227,0
2519,25,Window8,214,0
2519,25,Window4,216,0
2519,25,Window2,220,0
2520,26,Window8,215,0
2520,26,Window4,235,0
2520,26,Window2,230,0
2521,27,Window8,222,0
2521,27,Window4,230,0
2521,27,Window2,250,0
2522,28,Window8,228,0
2522,28,Window4,228,0
2522,28,Window2,231,0
2523,29,Window8,NA,NA
2523,29,Window4,295,0
2523,29,Window2,313,1
2524,30,Window8,NA,NA
2524,30,Window4,278,0
2524,30,Window2,NA,NA
2525,31,Window8,NA,NA
2525,31,Window4,307,0
2525,31,Window2,318,0
2526,32,Window8,NA,NA
2526,32,Window4,328,0
2526,32,Window2,331,0
2527,33,Window8,NA,NA
2527,33,Window4,279,1
2527,33,Window2,285,0
2528,34,Window8,NA,NA
2528,34,Window4,NA,NA
2528,34,Window2,362,0
2529,35,Window8,NA,NA
2529,35,Window4,NA,NA
2529,35,Window2,363,10
2530,36,Window8,NA,NA
2530,36,Window4,NA,NA
2530,36,Window2,NA,NA
2531,37,Window8,NA,NA
2531,37,Window4,315,0
2531,37,Window2,NA,NA
2532,38,Window8,NA,NA
2532,38,Window4,NA,NA
2532,38,Window2,NA,NA
2533,39,Window8,NA,NA
2533,39,Window4,NA,NA
2533,39,Window2,NA,NA
2534,40,Window8,NA,NA
2534,40,Window4,NA,NA
2534,40,Window2,NA,NA
2535,2,Window8,16,0
2535,2,Window4,16,0
2535,2,Window2,16,0
2536,3,Window8,21,0
2536,3,Window4,21,0
2536,3,Window2,21,0
2537,4,Window8,29,0
2537,4,Window4,29,0
2537,4,Window2,29,0
2538,5,Window8,53,0
2538,5,Window4,54,0
2538,5,Window2,54,0
2539,6,Window8,55,0
2539,6,Window4,55,0
2539,6,Window2,55,0
2540,7,Window8,52,0
2540,7,Window4,52,0
2540,7,Window2,52,0
2541,8,Window8,79,0
2541,8,Window4,82,0
2541,8,Window2,82,0
2542,9,Window8,67,0
2542,9,Window4,67,0
2542,9,Window2,67,0
2543,10,Window8,83,0
2543,10,Window4,82,0
2543,10,Window2,82,0
2544,11,Window8,108,0
2544,11,Window4,108,0
2544,11,Window2,108,0
2545,12,Window8,140,0
2545,12,Window4,137,0
2545,12,Window2,139,0
2546,13,Window8,120,0
2546,13,Window4,126,0
2546,13,Window2,126,0
2547,14,Window8,123,0
2547,14,Window4,124,1
2547,14,Window2,124,0
2548,15,Window8,176,0
2548,15,Window4,176,0
2548,15,Window2,176,0
2549,16,Window8,129,0
2549,16,Window4,129,0
2549,16,Window2,129,0
2550,17,Window8,163,0
2550,17,Window4,158,0
2550,17,Window2,157,0
2551,18,Window8,172,0
2551,18,Window4,179,1
2551,18,Window2,182,0
2552,19,Window8,178,0
2552,19,Window4,178,0
2552,19,Window2,176,0
2553,20,Window8,220,0
2553,20,Window4,212,0
2553,20,Window2,214,0
2554,21,Window8,178,0
2554,21,Window4,182,0
2554,21,Window2,186,0
2555,22,Window8,223,0
2555,22,Window4,221,0
2555,22,Window2,230,0
2556,23,Window8,202,0
2556,23,Window4,198,0
2556,23,Window2,197,0
2557,24,Window8,210,0
2557,24,Window4,207,0
2557,24,Window2,209,0
2558,25,Window8,233,0
2558,25,Window4,243,2
2558,25,Window2,NA,NA
2559,26,Window8,234,0
2559,26,Window4,230,0
2559,26,Window2,235,0
2560,27,Window8,221,0
2560,27,Window4,238,0
2560,27,Window2,234,0
2561,28,Window8,232,0
2561,28,Window4,230,0
2561,28,Window2,241,0
2562,29,Window8,282,0
2562,29,Window4,287,1
2562,29,Window2,276,1
2563,30,Window8,272,0
2563,30,Window4,275,0
2563,30,Window2,279,0
2564,31,Window8,NA,NA
2564,31,Window4,NA,NA
2564,31,Window2,NA,NA
2565,32,Window8,NA,NA
2565,32,Window4,NA,NA
2565,32,Window2,356,0
2566,33,Window8,NA,NA
2566,33,Window4,NA,NA
2566,33,Window2,329,0
2567,34,Window8,NA,NA
2567,34,Window4,NA,NA
2567,34,Window2,312,0
2568,35,Window8,NA,NA
2568,35,Window4,NA,NA
2568,35,Window2,NA,NA
2569,36,Window8,NA,NA
2569,36,Window4,NA,NA
2569,36,Window2,350,0
2570,37,Window8,NA,NA
2570,37,Window4,NA,NA
2570,37,Window2,358,0
2571,38,Window8,NA,NA
2571,38,Window4,NA,NA
2571,38,Window2,NA,NA
2572,39,Window8,NA,NA
2572,39,Window4,NA,NA
2572,39,Window2,NA,NA
2573,40,Window8,NA,NA
2573,40,Window4,NA,NA
2573,40,Window2,NA,NA
2574,2,Window8,17,0
2574,2,Window4,17,0
2574,2,Window2,17,0
2575,3,Window8,29,0
2575,3,Window4,29,0
2575,3,Window2,29,0
2576,4,Window8,36,0
2576,4,Window4,36,0
2576,4,Window2,36,0
2577,5,Window8,38,0
2577,5,Window4,38,0
2577,5,Window2,38,0
2578,6,Window8,55,0
2578,6,Window4,55,0
2578,6,Window2,55,0
2579,7,Window8,51,0
2579,7,Window4,51,0
2579,7,Window2,51,0
2580,8,Window8,74,0
2580,8,Window4,76,0
2580,8,Window2,76,0
2581,9,Window8,53,0
2581,9,Window4,53,0
2581,9,Window2,54,0
2582,10,Window8,55,0
2582,10,Window4,55,0
2582,10,Window2,55,0
2583,11,Window8,98,0
2583,11,Window4,104,0
2583,11,Window2,109,0
2584,12,Window8,111,0
2584,12,Window4,110,0
2584,12,Window2,113,0
2585,13,Window8,125,0
2585,13,Window4,129,0
2585,13,Window2,132,0
2586,14,Window8,136,0
2586,14,Window4,136,0
2586,14,Window2,136,0
2587,15,Window8,147,0
2587,15,Window4,138,0
2587,15,Window2,138,0
2588,16,Window8,152,0
2588,16,Window4,154,0
2588,16,Window2,156,0
2589,17,Window8,189,0
2589,17,Window4,191,0
2589,17,Window2,190,0
2590,18,Window8,188,0
2590,18,Window4,190,0
2590,18,Window2,189,0
2591,19,Window8,168,0
2591,19,Window4,167,0
2591,19,Window2,158,0
2592,20,Window8,198,0
2592,20,Window4,196,0
2592,20,Window2,198,0
2593,21,Window8,222,0
2593,21,Window4,215,0
2593,21,Window2,NA,NA
2594,22,Window8,201,0
2594,22,Window4,201,0
2594,22,Window2,201,0
2595,23,Window8,218,0
2595,23,Window4,214,0
2595,23,Window2,218,0
2596,24,Window8,234,0
2596,24,Window4,242,0
2596,24,Window2,238,0
2597,25,Window8,204,0
2597,25,Window4,209,0
2597,25,Window2,209,1
2598,26,Window8,240,0
2598,26,Window4,240,0
2598,26,Window2,239,0
2599,27,Window8,269,0
2599,27,Window4,268,0
2599,27,Window2,260,0
2600,28,Window8,271,0
2600,28,Window4,263,0
2600,28,Window2,265,0
2601,29,Window8,257,0
2601,29,Window4,259,0
2601,29,Window2,252,0
2602,30,Window8,309,0
2602,30,Window4,289,0
2602,30,Window2,295,0
2603,31,Window8,NA,NA
2603,31,Window4,NA,NA
2603,31,Window2,348,0
2604,32,Window8,260,0
2604,32,Window4,263,0
2604,32,Window2,270,0
2605,33,Window8,NA,NA
2605,33,Window4,347,0
2605,33,Window2,352,0
2606,34,Window8,NA,NA
2606,34,Window4,NA,NA
2606,34,Window2,344,0
2607,35,Window8,NA,NA
2607,35,Window4,NA,NA
2607,35,Window2,NA,NA
2608,36,Window8,NA,NA
2608,36,Window4,358,0
2608,36,Window2,367,0
2609,37,Window8,NA,NA
2609,37,Window4,NA,NA
2609,37,Window2,NA,NA
2610,38,Window8,NA,NA
2610,38,Window4,NA,NA
2610,38,Window2,NA,NA
2611,39,Window8,NA,NA
2611,39,Window4,NA,NA
2611,39,Window2,NA,NA
2612,40,Window8,NA,NA
2612,40,Window4,NA,NA
2612,40,Window2,NA,NA
2613,2,Window8,18,0
2613,2,Window4,18,0
2613,2,Window2,18,0
2614,3,Window8,28,0
2614,3,Window4,28,0
2614,3,Window2,28,0
2615,4,Window8,32,0
2615,4,Window4,32,0
2615,4,Window2,32,0
2616,5,Window8,42,0
2616,5,Window4,42,0
2616,5,Window2,42,0
2617,6,Window8,77,0
2617,6,Window4,68,0
2617,6,Window2,68,0
2618,7,Window8,58,0
2618,7,Window4,59,0
2618,7,Window2,59,0
2619,8,Window8,62,0
2619,8,Window4,62,0
2619,8,Window2,62,0
2620,9,Window8,81,0
2620,9,Window4,84,0
2620,9,Window2,85,0
2621,10,Window8,95,0
2621,10,Window4,95,0
2621,10,Window2,95,0
2622,11,Window8,108,0
2622,11,Window4,108,0
2622,11,Window2,108,0
2623,12,Window8,101,0
2623,12,Window4,100,0
2623,12,Window2,97,0
2624,13,Window8,129,0
2624,13,Window4,127,0
2624,13,Window2,131,0
2625,14,Window8,113,0
2625,14,Window4,113,0
2625,14,Window2,114,0
2626,15,Window8,142,0
2626,15,Window4,144,0
2626,15,Window2,137,0
2627,16,Window8,115,0
2627,16,Window4,115,0
2627,16,Window2,115,0
2628,17,Window8,171,0
2628,17,Window4,169,0
2628,17,Window2,175,0
2629,18,Window8,170,0
2629,18,Window4,173,0
2629,18,Window2,173,0
2630,19,Window8,185,0
2630,19,Window4,194,1
2630,19,Window2,195,0
2631,20,Window8,179,0
2631,20,Window4,179,0
2631,20,Window2,180,0
2632,21,Window8,199,0
2632,21,Window4,209,0
2632,21,Window2,210,0
2633,22,Window8,184,0
2633,22,Window4,191,0
2633,22,Window2,NA,NA
2634,23,Window8,233,0
2634,23,Window4,234,0
2634,23,Window2,230,0
2635,24,Window8,201,0
2635,24,Window4,209,0
2635,24,Window2,206,0
2636,25,Window8,229,0
2636,25,Window4,236,0
2636,25,Window2,239,0
2637,26,Window8,252,0
2637,26,Window4,247,0
2637,26,Window2,260,0
2638,27,Window8,239,0
2638,27,Window4,240,0
2638,27,Window2,244,0
2639,28,Window8,262,0
2639,28,Window4,261,0
2639,28,Window2,266,0
2640,29,Window8,259,1
2640,29,Window4,273,0
2640,29,Window2,268,1
2641,30,Window8,312,0
2641,30,Window4,305,0
2641,30,Window2,312,0
2642,31,Window8,NA,NA
2642,31,Window4,306,1
2642,31,Window2,315,0
2643,32,Window8,NA,NA
2643,32,Window4,NA,NA
2643,32,Window2,NA,NA
2644,33,Window8,NA,NA
2644,33,Window4,316,1
2644,33,Window2,NA,NA
2645,34,Window8,NA,NA
2645,34,Window4,NA,NA
2645,34,Window2,331,2
2646,35,Window8,NA,NA
2646,35,Window4,346,0
2646,35,Window2,337,0
2647,36,Window8,NA,NA
2647,36,Window4,NA,NA
2647,36,Window2,NA,NA
2648,37,Window8,NA,NA
2648,37,Window4,NA,NA
2648,37,Window2,329,0
2649,38,Window8,NA,NA
2649,38,Window4,NA,NA
2649,38,Window2,NA,NA
2650,39,Window8,NA,NA
2650,39,Window4,NA,NA
2650,39,Window2,353,0
2651,40,Window8,NA,NA
2651,40,Window4,NA,NA
2651,40,Window2,NA,NA
2652,2,Window8,18,0
2652,2,Window4,18,0
2652,2,Window2,18,0
2653,3,Window8,30,0
2653,3,Window4,41,0
2653,3,Window2,41,0
2654,4,Window8,30,0
2654,4,Window4,30,0
2654,4,Window2,30,0
2655,5,Window8,45,0
2655,5,Window4,45,0
2655,5,Window2,45,0
2656,6,Window8,55,0
2656,6,Window4,55,0
2656,6,Window2,55,0
2657,7,Window8,50,0
2657,7,Window4,50,0
2657,7,Window2,50,0
2658,8,Window8,75,0
2658,8,Window4,75,0
2658,8,Window2,75,0
2659,9,Window8,84,0
2659,9,Window4,85,0
2659,9,Window2,85,0
2660,10,Window8,76,0
2660,10,Window4,79,0
2660,10,Window2,78,0
2661,11,Window8,105,0
2661,11,Window4,105,0
2661,11,Window2,111,1
2662,12,Window8,134,0
2662,12,Window4,133,0
2662,12,Window2,135,0
2663,13,Window8,122,0
2663,13,Window4,122,0
2663,13,Window2,127,0
2664,14,Window8,108,0
2664,14,Window4,110,0
2664,14,Window2,112,0
2665,15,Window8,NA,NA
2665,15,Window4,NA,NA
2665,15,Window2,NA,NA
2666,16,Window8,143,0
2666,16,Window4,145,0
2666,16,Window2,145,0
2667,17,Window8,150,0
2667,17,Window4,147,0
2667,17,Window2,155,0
2668,18,Window8,128,0
2668,18,Window4,128,0
2668,18,Window2,129,0
2669,19,Window8,218,0
2669,19,Window4,203,0
2669,19,Window2,NA,NA
2670,20,Window8,184,0
2670,20,Window4,177,0
2670,20,Window2,180,0
2671,21,Window8,170,0
2671,21,Window4,172,0
2671,21,Window2,178,0
2672,22,Window8,188,0
2672,22,Window4,189,0
2672,22,Window2,188,0
2673,23,Window8,165,0
2673,23,Window4,168,0
2673,23,Window2,169,0
2674,24,Window8,194,0
2674,24,Window4,200,0
2674,24,Window2,194,0
2675,25,Window8,245,0
2675,25,Window4,254,0
2675,25,Window2,241,0
2676,26,Window8,254,0
2676,26,Window4,258,0
2676,26,Window2,262,0
2677,27,Window8,263,0
2677,27,Window4,268,0
2677,27,Window2,271,0
2678,28,Window8,258,0
2678,28,Window4,279,0
2678,28,Window2,269,0
2679,29,Window8,238,0
2679,29,Window4,260,0
2679,29,Window2,256,0
2680,30,Window8,290,0
2680,30,Window4,297,0
2680,30,Window2,NA,NA
2681,31,Window8,257,1
2681,31,Window4,256,0
2681,31,Window2,257,0
2682,32,Window8,NA,NA
2682,32,Window4,264,0
2682,32,Window2,269,0
2683,33,Window8,NA,NA
2683,33,Window4,NA,NA
2683,33,Window2,NA,NA
2684,34,Window8,NA,NA
2684,34,Window4,302,0
2684,34,Window2,306,0
2685,35,Window8,NA,NA
2685,35,Window4,NA,NA
2685,35,Window2,NA,NA
2686,36,Window8,NA,NA
2686,36,Window4,NA,NA
2686,36,Window2,390,0
2687,37,Window8,NA,NA
2687,37,Window4,NA,NA
2687,37,Window2,NA,NA
2688,38,Window8,NA,NA
2688,38,Window4,NA,NA
2688,38,Window2,NA,NA
2689,39,Window8,NA,NA
2689,39,Window4,NA,NA
2689,39,Window2,NA,NA
2690,40,Window8,NA,NA
2690,40,Window4,NA,NA
2690,40,Window2,NA,NA
2691,2,Window8,7,0
2691,2,Window4,7,0
2691,2,Window2,7,0
2692,3,Window8,17,0
2692,3,Window4,17,0
2692,3,Window2,17,0
2693,4,Window8,31,0
2693,4,Window4,31,0
2693,4,Window2,31,0
2694,5,Window8,28,0
2694,5,Window4,28,0
2694,5,Window2,28,0
2695,6,Window8,68,0
2695,6,Window4,67,0
2695,6,Window2,67,0
2696,7,Window8,73,0
2696,7,Window4,75,0
2696,7,Window2,75,0
2697,8,Window8,69,0
2697,8,Window4,67,0
2697,8,Window2,67,0
2698,9,Window8,85,0
2698,9,Window4,84,0
2698,9,Window2,80,0
2699,10,Window8,100,0
2699,10,Window4,100,0
2699,10,Window2,100,0
2700,11,Window8,106,0
2700,11,Window4,110,0
2700,11,Window2,109,0
2701,12,Window8,95,0
2701,12,Window4,94,0
2701,12,Window2,93,0
2702,13,Window8,116,0
2702,13,Window4,126,0
2702,13,Window2,127,0
2703,14,Window8,106,0
2703,14,Window4,106,0
2703,14,Window2,108,0
2704,15,Window8,114,0
2704,15,Window4,113,0
2704,15,Window2,117,2
2705,16,Window8,124,0
2705,16,Window4,126,0
2705,16,Window2,127,0
2706,17,Window8,147,0
2706,17,Window4,158,0
2706,17,Window2,154,0
2707,18,Window8,170,0
2707,18,Window4,183,0
2707,18,Window2,180,0
2708,19,Window8,130,0
2708,19,Window4,130,0
2708,19,Window2,136,0
2709,20,Window8,169,0
2709,20,Window4,168,0
2709,20,Window2,170,1
2710,21,Window8,168,0
2710,21,Window4,166,0
2710,21,Window2,171,1
2711,22,Window8,207,0
2711,22,Window4,210,0
2711,22,Window2,209,0
2712,23,Window8,220,0
2712,23,Window4,224,0
2712,23,Window2,227,0
2713,24,Window8,210,0
2713,24,Window4,211,0
2713,24,Window2,211,0
2714,25,Window8,236,0
2714,25,Window4,244,0
2714,25,Window2,241,0
2715,26,Window8,199,0
2715,26,Window4,201,0
2715,26,Window2,197,0
2716,27,Window8,217,0
2716,27,Window4,221,0
2716,27,Window2,225,0
2717,28,Window8,287,0
2717,28,Window4,288,0
2717,28,Window2,296,2
2718,29,Window8,241,0
2718,29,Window4,241,0
2718,29,Window2,256,4
2719,30,Window8,268,0
2719,30,Window4,274,0
2719,30,Window2,273,2
2720,31,Window8,NA,NA
2720,31,Window4,284,0
2720,31,Window2,274,0
2721,32,Window8,274,0
2721,32,Window4,279,0
2721,32,Window2,270,0
2722,33,Window8,NA,NA
2722,33,Window4,324,0
2722,33,Window2,335,0
2723,34,Window8,NA,NA
2723,34,Window4,NA,NA
2723,34,Window2,NA,NA
2724,35,Window8,NA,NA
2724,35,Window4,NA,NA
2724,35,Window2,347,0
2725,36,Window8,NA,NA
2725,36,Window4,NA,NA
2725,36,Window2,315,0
2726,37,Window8,NA,NA
2726,37,Window4,NA,NA
2726,37,Window2,NA,NA
2727,38,Window8,NA,NA
2727,38,Window4,NA,NA
2727,38,Window2,NA,NA
2728,39,Window8,NA,NA
2728,39,Window4,NA,NA
2728,39,Window2,NA,NA
2729,40,Window8,NA,NA
2729,40,Window4,NA,NA
2729,40,Window2,NA,NA
2730,2,Window8,10,0
2730,2,Window4,10,0
2730,2,Window2,10,0
2731,3,Window8,25,0
2731,3,Window4,25,0
2731,3,Window2,25,0
2732,4,Window8,43,0
2732,4,Window4,43,0
2732,4,Window2,43,0
2733,5,Window8,39,0
2733,5,Window4,39,0
2733,5,Window2,39,0
2734,6,Window8,41,0
2734,6,Window4,41,0
2734,6,Window2,41,0
2735,7,Window8,55,0
2735,7,Window4,55,0
2735,7,Window2,55,0
2736,8,Window8,72,0
2736,8,Window4,76,0
2736,8,Window2,77,0
2737,9,Window8,62,0
2737,9,Window4,76,0
2737,9,Window2,76,0
2738,10,Window8,76,0
2738,10,Window4,78,0
2738,10,Window2,76,0
2739,11,Window8,103,0
2739,11,Window4,103,0
2739,11,Window2,103,0
2740,12,Window8,92,0
2740,12,Window4,92,0
2740,12,Window2,92,0
2741,13,Window8,120,0
2741,13,Window4,123,0
2741,13,Window2,126,0
2742,14,Window8,150,0
2742,14,Window4,149,0
2742,14,Window2,146,0
2743,15,Window8,143,0
2743,15,Window4,141,0
2743,15,Window2,142,0
2744,16,Window8,126,0
2744,16,Window4,132,0
2744,16,Window2,133,0
2745,17,Window8,146,0
2745,17,Window4,150,0
2745,17,Window2,151,0
2746,18,Window8,136,0
2746,18,Window4,135,0
2746,18,Window2,135,0
2747,19,Window8,163,0
2747,19,Window4,160,0
2747,19,Window2,164,0
2748,20,Window8,225,0
2748,20,Window4,230,0
2748,20,Window2,241,0
2749,21,Window8,NA,NA
2749,21,Window4,NA,NA
2749,21,Window2,NA,NA
2750,22,Window8,253,0
2750,22,Window4,242,0
2750,22,Window2,255,1
2751,23,Window8,188,0
2751,23,Window4,184,0
2751,23,Window2,181,0
2752,24,Window8,198,0
2752,24,Window4,195,0
2752,24,Window2,193,0
2753,25,Window8,222,0
2753,25,Window4,229,0
2753,25,Window2,233,0
2754,26,Window8,254,0
2754,26,Window4,255,0
2754,26,Window2,258,0
2755,27,Window8,245,0
2755,27,Window4,241,0
