instance,num agents,algorithm,length,loops
790,12,Plus,99,0
790,12,Window8,99,0
790,12,Window4,99,0
790,12,Window2,99,0
791,13,ODID,119,0
791,13,Naive,108,0
791,13,Base,107,0
791,13,Plus,107,0
791,13,Window8,110,0
791,13,Window4,111,0
791,13,Window2,111,0
792,14,ODID,112,0
792,14,Naive,104,0
792,14,Base,104,0
792,14,Plus,104,0
792,14,Window8,105,0
792,14,Window4,104,0
792,14,Window2,104,0
793,15,ODID,119,0
793,15,Naive,116,0
793,15,Base,113,0
793,15,Plus,113,0
793,15,Window8,113,0
793,15,Window4,115,0
793,15,Window2,119,0
794,16,ODID,134,0
794,16,Naive,NA,NA
794,16,Base,134,0
794,16,Plus,134,0
794,16,Window8,134,0
794,16,Window4,135,0
794,16,Window2,134,0
795,17,ODID,NA,NA
795,17,Naive,NA,NA
795,17,Base,147,0
795,17,Plus,147,0
795,17,Window8,150,0
795,17,Window4,152,0
795,17,Window2,152,0
796,18,ODID,148,0
796,18,Naive,NA,NA
796,18,Base,129,0
796,18,Plus,129,0
796,18,Window8,132,0
796,18,Window4,135,0
796,18,Window2,135,0
797,19,ODID,NA,NA
797,19,Naive,NA,NA
797,19,Base,NA,NA
797,19,Plus,NA,NA
797,19,Window8,182,0
797,19,Window4,185,0
797,19,Window2,175,0
798,20,ODID,NA,NA
798,20,Naive,NA,NA
798,20,Base,161,0
798,20,Plus,161,0
798,20,Window8,173,0
798,20,Window4,170,0
798,20,Window2,175,0
799,21,ODID,188,0
799,21,Naive,NA,NA
799,21,Base,172,0
799,21,Plus,172,0
799,21,Window8,172,0
799,21,Window4,174,0
799,21,Window2,175,0
800,22,ODID,NA,NA
800,22,Naive,NA,NA
800,22,Base,207,0
800,22,Plus,207,0
800,22,Window8,220,0
800,22,Window4,223,0
800,22,Window2,211,1
801,23,ODID,NA,NA
801,23,Naive,NA,NA
801,23,Base,NA,NA
801,23,Plus,NA,NA
801,23,Window8,244,1
801,23,Window4,235,0
801,23,Window2,228,0
802,24,ODID,NA,NA
802,24,Naive,NA,NA
802,24,Base,251,0
802,24,Plus,251,0
802,24,Window8,258,0
802,24,Window4,258,0
802,24,Window2,260,0
803,25,ODID,NA,NA
803,25,Naive,NA,NA
803,25,Base,NA,NA
803,25,Plus,NA,NA
803,25,Window8,243,0
803,25,Window4,241,0
803,25,Window2,236,0
804,26,ODID,NA,NA
804,26,Naive,NA,NA
804,26,Base,NA,NA
804,26,Plus,NA,NA
804,26,Window8,258,0
804,26,Window4,267,1
804,26,Window2,275,0
805,27,ODID,NA,NA
805,27,Naive,NA,NA
805,27,Base,NA,NA
805,27,Plus,NA,NA
805,27,Window8,239,0
805,27,Window4,240,0
805,27,Window2,256,0
806,28,ODID,NA,NA
806,28,Naive,NA,NA
806,28,Base,NA,NA
806,28,Plus,NA,NA
806,28,Window8,253,0
806,28,Window4,254,0
806,28,Window2,262,0
807,29,ODID,NA,NA
807,29,Naive,NA,NA
807,29,Base,NA,NA
807,29,Plus,NA,NA
807,29,Window8,NA,NA
807,29,Window4,302,0
807,29,Window2,316,2
808,30,ODID,NA,NA
808,30,Naive,NA,NA
808,30,Base,271,0
808,30,Plus,271,0
808,30,Window8,285,0
808,30,Window4,288,0
808,30,Window2,314,0
809,31,ODID,NA,NA
809,31,Naive,NA,NA
809,31,Base,NA,NA
809,31,Plus,NA,NA
809,31,Window8,NA,NA
809,31,Window4,NA,NA
809,31,Window2,326,0
810,32,ODID,NA,NA
810,32,Naive,NA,NA
810,32,Base,NA,NA
810,32,Plus,NA,NA
810,32,Window8,NA,NA
810,32,Window4,NA,NA
810,32,Window2,318,1
811,33,ODID,NA,NA
811,33,Naive,NA,NA
811,33,Base,NA,NA
811,33,Plus,NA,NA
811,33,Window8,NA,NA
811,33,Window4,NA,NA
811,33,Window2,317,0
812,34,ODID,NA,NA
812,34,Naive,NA,NA
812,34,Base,NA,NA
812,34,Plus,NA,NA
812,34,Window8,NA,NA
812,34,Window4,360,0
812,34,Window2,NA,NA
813,35,ODID,NA,NA
813,35,Naive,NA,NA
813,35,Base,NA,NA
813,35,Plus,NA,NA
813,35,Window8,NA,NA
813,35,Window4,NA,NA
813,35,Window2,NA,NA
814,36,ODID,NA,NA
814,36,Naive,NA,NA
814,36,Base,NA,NA
814,36,Plus,NA,NA
814,36,Window8,NA,NA
814,36,Window4,350,0
814,36,Window2,347,0
815,37,ODID,NA,NA
815,37,Naive,NA,NA
815,37,Base,NA,NA
815,37,Plus,NA,NA
815,37,Window8,NA,NA
815,37,Window4,NA,NA
815,37,Window2,NA,NA
816,38,ODID,NA,NA
816,38,Naive,NA,NA
816,38,Base,NA,NA
816,38,Plus,NA,NA
816,38,Window8,NA,NA
816,38,Window4,NA,NA
816,38,Window2,NA,NA
817,39,ODID,NA,NA
817,39,Naive,NA,NA
817,39,Base,NA,NA
817,39,Plus,NA,NA
817,39,Window8,NA,NA
817,39,Window4,NA,NA
817,39,Window2,NA,NA
818,40,ODID,NA,NA
818,40,Naive,NA,NA
818,40,Base,NA,NA
818,40,Plus,NA,NA
818,40,Window8,NA,NA
818,40,Window4,NA,NA
818,40,Window2,336,0
819,2,ODID,26,0
819,2,Naive,27,0
819,2,Base,26,0
819,2,Plus,26,0
819,2,Window8,26,0
819,2,Window4,26,0
819,2,Window2,26,0
820,3,ODID,31,0
820,3,Naive,31,0
820,3,Base,31,0
820,3,Plus,31,0
820,3,Window8,31,0
820,3,Window4,31,0
820,3,Window2,31,0
821,4,ODID,40,0
821,4,Naive,34,0
821,4,Base,34,0
821,4,Plus,34,0
821,4,Window8,37,0
821,4,Window4,37,0
821,4,Window2,37,0
822,5,ODID,50,0
822,5,Naive,49,0
822,5,Base,49,0
822,5,Plus,49,0
822,5,Window8,49,0
822,5,Window4,49,0
822,5,Window2,49,0
823,6,ODID,61,0
823,6,Naive,54,0
823,6,Base,54,0
823,6,Plus,54,0
823,6,Window8,54,0
823,6,Window4,58,0
823,6,Window2,58,0
824,7,ODID,56,0
824,7,Naive,45,0
824,7,Base,45,0
824,7,Plus,45,0
824,7,Window8,47,0
824,7,Window4,47,0
824,7,Window2,47,0
825,8,ODID,87,0
825,8,Naive,87,0
825,8,Base,87,0
825,8,Plus,87,0
825,8,Window8,87,0
825,8,Window4,87,0
825,8,Window2,87,0
826,9,ODID,86,0
826,9,Naive,NA,NA
826,9,Base,85,0
826,9,Plus,85,0
826,9,Window8,87,0
826,9,Window4,88,0
826,9,Window2,88,0
827,10,ODID,80,0
827,10,Naive,81,0
827,10,Base,80,0
827,10,Plus,80,0
827,10,Window8,80,0
827,10,Window4,80,0
827,10,Window2,80,0
828,11,ODID,76,0
828,11,Naive,76,0
828,11,Base,76,0
828,11,Plus,76,0
828,11,Window8,76,0
828,11,Window4,76,0
828,11,Window2,76,0
829,12,ODID,89,0
829,12,Naive,89,0
829,12,Base,88,0
829,12,Plus,88,0
829,12,Window8,88,0
829,12,Window4,88,0
829,12,Window2,88,0
830,13,ODID,NA,NA
830,13,Naive,NA,NA
830,13,Base,115,0
830,13,Plus,115,0
830,13,Window8,115,0
830,13,Window4,115,0
830,13,Window2,125,0
831,14,ODID,162,0
831,14,Naive,127,0
831,14,Base,127,0
831,14,Plus,127,0
831,14,Window8,140,0
831,14,Window4,140,0
831,14,Window2,140,0
832,15,ODID,NA,NA
832,15,Naive,NA,NA
832,15,Base,127,0
832,15,Plus,127,0
832,15,Window8,128,0
832,15,Window4,128,0
832,15,Window2,127,0
833,16,ODID,NA,NA
833,16,Naive,145,0
833,16,Base,145,0
833,16,Plus,145,0
833,16,Window8,151,0
833,16,Window4,154,0
833,16,Window2,151,0
834,17,ODID,NA,NA
834,17,Naive,NA,NA
834,17,Base,144,0
834,17,Plus,144,0
834,17,Window8,150,0
834,17,Window4,149,0
834,17,Window2,148,0
835,18,ODID,NA,NA
835,18,Naive,NA,NA
835,18,Base,NA,NA
835,18,Plus,NA,NA
835,18,Window8,181,0
835,18,Window4,180,0
835,18,Window2,180,0
836,19,ODID,NA,NA
836,19,Naive,NA,NA
836,19,Base,174,0
836,19,Plus,174,0
836,19,Window8,173,0
836,19,Window4,174,0
836,19,Window2,176,0
837,20,ODID,NA,NA
837,20,Naive,NA,NA
837,20,Base,174,0
837,20,Plus,174,0
837,20,Window8,182,0
837,20,Window4,181,0
837,20,Window2,183,0
838,21,ODID,NA,NA
838,21,Naive,NA,NA
838,21,Base,NA,NA
838,21,Plus,NA,NA
838,21,Window8,223,0
838,21,Window4,229,0
838,21,Window2,236,0
839,22,ODID,NA,NA
839,22,Naive,NA,NA
839,22,Base,NA,NA
839,22,Plus,NA,NA
839,22,Window8,207,0
839,22,Window4,211,0
839,22,Window2,212,0
840,23,ODID,NA,NA
840,23,Naive,NA,NA
840,23,Base,185,0
840,23,Plus,185,0
840,23,Window8,197,0
840,23,Window4,200,0
840,23,Window2,206,0
841,24,ODID,NA,NA
841,24,Naive,NA,NA
841,24,Base,221,0
841,24,Plus,NA,NA
841,24,Window8,235,0
841,24,Window4,237,2
841,24,Window2,255,2
842,25,ODID,NA,NA
842,25,Naive,NA,NA
842,25,Base,204,0
842,25,Plus,204,0
842,25,Window8,208,0
842,25,Window4,207,0
842,25,Window2,207,0
843,26,ODID,NA,NA
843,26,Naive,NA,NA
843,26,Base,220,0
843,26,Plus,220,0
843,26,Window8,223,0
843,26,Window4,234,0
843,26,Window2,236,1
844,27,ODID,NA,NA
844,27,Naive,NA,NA
844,27,Base,NA,NA
844,27,Plus,NA,NA
844,27,Window8,270,0
844,27,Window4,283,0
844,27,Window2,279,1
845,28,ODID,NA,NA
845,28,Naive,NA,NA
845,28,Base,254,0
845,28,Plus,254,0
845,28,Window8,269,0
845,28,Window4,262,0
845,28,Window2,269,2
846,29,ODID,NA,NA
846,29,Naive,NA,NA
846,29,Base,249,0
846,29,Plus,249,0
846,29,Window8,265,0
846,29,Window4,272,0
846,29,Window2,281,3
847,30,ODID,NA,NA
847,30,Naive,NA,NA
847,30,Base,NA,NA
847,30,Plus,NA,NA
847,30,Window8,277,0
847,30,Window4,263,0
847,30,Window2,285,1
848,31,ODID,NA,NA
848,31,Naive,NA,NA
848,31,Base,NA,NA
848,31,Plus,NA,NA
848,31,Window8,NA,NA
848,31,Window4,354,0
848,31,Window2,353,1
849,32,ODID,NA,NA
849,32,Naive,NA,NA
849,32,Base,NA,NA
849,32,Plus,NA,NA
849,32,Window8,NA,NA
849,32,Window4,316,0
849,32,Window2,323,0
850,33,ODID,NA,NA
850,33,Naive,NA,NA
850,33,Base,275,0
850,33,Plus,275,0
850,33,Window8,284,0
850,33,Window4,284,0
850,33,Window2,297,1
851,34,ODID,NA,NA
851,34,Naive,NA,NA
851,34,Base,NA,NA
851,34,Plus,NA,NA
851,34,Window8,NA,NA
851,34,Window4,340,0
851,34,Window2,350,0
852,35,ODID,NA,NA
852,35,Naive,NA,NA
852,35,Base,NA,NA
852,35,Plus,NA,NA
852,35,Window8,NA,NA
852,35,Window4,NA,NA
852,35,Window2,332,0
853,36,ODID,NA,NA
853,36,Naive,NA,NA
853,36,Base,NA,NA
853,36,Plus,NA,NA
853,36,Window8,NA,NA
853,36,Window4,NA,NA
853,36,Window2,337,0
854,37,ODID,NA,NA
854,37,Naive,NA,NA
854,37,Base,NA,NA
854,37,Plus,NA,NA
854,37,Window8,NA,NA
854,37,Window4,NA,NA
854,37,Window2,324,0
855,38,ODID,NA,NA
855,38,Naive,NA,NA
855,38,Base,NA,NA
855,38,Plus,NA,NA
855,38,Window8,NA,NA
855,38,Window4,NA,NA
855,38,Window2,311,0
856,39,ODID,NA,NA
856,39,Naive,NA,NA
856,39,Base,NA,NA
856,39,Plus,NA,NA
856,39,Window8,NA,NA
856,39,Window4,NA,NA
856,39,Window2,NA,NA
857,40,ODID,NA,NA
857,40,Naive,NA,NA
857,40,Base,NA,NA
857,40,Plus,NA,NA
857,40,Window8,NA,NA
857,40,Window4,NA,NA
857,40,Window2,NA,NA
858,2,ODID,24,0
858,2,Naive,23,0
858,2,Base,23,0
858,2,Plus,23,0
858,2,Window8,23,0
858,2,Window4,23,0
858,2,Window2,23,0
859,3,ODID,21,0
859,3,Naive,21,0
859,3,Base,21,0
859,3,Plus,21,0
859,3,Window8,21,0
859,3,Window4,21,0
859,3,Window2,21,0
860,4,ODID,38,0
860,4,Naive,38,0
860,4,Base,38,0
860,4,Plus,38,0
860,4,Window8,38,0
860,4,Window4,38,0
860,4,Window2,38,0
861,5,ODID,58,0
861,5,Naive,58,0
861,5,Base,58,0
861,5,Plus,58,0
861,5,Window8,58,0
861,5,Window4,58,0
861,5,Window2,59,0
862,6,ODID,61,0
862,6,Naive,61,0
862,6,Base,61,0
862,6,Plus,61,0
862,6,Window8,61,0
862,6,Window4,61,0
862,6,Window2,61,0
863,7,ODID,57,0
863,7,Naive,57,0
863,7,Base,57,0
863,7,Plus,57,0
863,7,Window8,57,0
863,7,Window4,58,0
863,7,Window2,57,0
864,8,ODID,73,0
864,8,Naive,73,0
864,8,Base,73,0
864,8,Plus,73,0
864,8,Window8,73,0
864,8,Window4,73,0
864,8,Window2,74,0
865,9,ODID,75,0
865,9,Naive,75,0
865,9,Base,75,0
865,9,Plus,75,0
865,9,Window8,75,0
865,9,Window4,75,0
865,9,Window2,75,0
866,10,ODID,101,0
866,10,Naive,101,0
866,10,Base,101,0
866,10,Plus,101,0
866,10,Window8,108,0
866,10,Window4,102,0
866,10,Window2,103,0
867,11,ODID,79,0
867,11,Naive,78,0
867,11,Base,78,0
867,11,Plus,78,0
867,11,Window8,78,0
867,11,Window4,79,0
867,11,Window2,80,0
868,12,ODID,NA,NA
868,12,Naive,NA,NA
868,12,Base,114,0
868,12,Plus,114,0
868,12,Window8,115,0
868,12,Window4,115,0
868,12,Window2,117,0
869,13,ODID,102,0
869,13,Naive,94,0
869,13,Base,94,0
869,13,Plus,94,0
869,13,Window8,95,0
869,13,Window4,102,0
869,13,Window2,102,0
870,14,ODID,NA,NA
870,14,Naive,NA,NA
870,14,Base,150,0
870,14,Plus,151,0
870,14,Window8,153,0
870,14,Window4,155,0
870,14,Window2,158,0
871,15,ODID,NA,NA
871,15,Naive,NA,NA
871,15,Base,137,0
871,15,Plus,137,0
871,15,Window8,140,0
871,15,Window4,140,0
871,15,Window2,143,1
872,16,ODID,NA,NA
872,16,Naive,NA,NA
872,16,Base,160,0
872,16,Plus,160,0
872,16,Window8,169,0
872,16,Window4,170,0
872,16,Window2,172,0
873,17,ODID,160,0
873,17,Naive,NA,NA
873,17,Base,148,0
873,17,Plus,148,0
873,17,Window8,150,0
873,17,Window4,150,0
873,17,Window2,150,0
874,18,ODID,NA,NA
874,18,Naive,NA,NA
874,18,Base,162,0
874,18,Plus,162,0
874,18,Window8,172,0
874,18,Window4,175,0
874,18,Window2,170,0
875,19,ODID,NA,NA
875,19,Naive,NA,NA
875,19,Base,146,0
875,19,Plus,146,0
875,19,Window8,150,0
875,19,Window4,154,0
875,19,Window2,159,0
876,20,ODID,NA,NA
876,20,Naive,NA,NA
876,20,Base,149,0
876,20,Plus,149,0
876,20,Window8,150,0
876,20,Window4,150,0
876,20,Window2,151,0
877,21,ODID,NA,NA
877,21,Naive,NA,NA
877,21,Base,197,0
877,21,Plus,197,0
877,21,Window8,212,0
877,21,Window4,210,0
877,21,Window2,203,0
878,22,ODID,NA,NA
878,22,Naive,NA,NA
878,22,Base,195,0
878,22,Plus,195,0
878,22,Window8,204,0
878,22,Window4,197,0
878,22,Window2,204,0
879,23,ODID,NA,NA
879,23,Naive,NA,NA
879,23,Base,186,0
879,23,Plus,186,0
879,23,Window8,199,0
879,23,Window4,200,0
879,23,Window2,205,0
880,24,ODID,NA,NA
880,24,Naive,NA,NA
880,24,Base,NA,NA
880,24,Plus,NA,NA
880,24,Window8,216,0
880,24,Window4,219,0
880,24,Window2,226,0
881,25,ODID,NA,NA
881,25,Naive,NA,NA
881,25,Base,215,0
881,25,Plus,215,0
881,25,Window8,221,0
881,25,Window4,248,0
881,25,Window2,245,0
882,26,ODID,NA,NA
882,26,Naive,NA,NA
882,26,Base,207,0
882,26,Plus,207,0
882,26,Window8,217,0
882,26,Window4,216,0
882,26,Window2,226,0
883,27,ODID,NA,NA
883,27,Naive,NA,NA
883,27,Base,NA,NA
883,27,Plus,NA,NA
883,27,Window8,273,0
883,27,Window4,264,1
883,27,Window2,266,2
884,28,ODID,NA,NA
884,28,Naive,NA,NA
884,28,Base,NA,NA
884,28,Plus,NA,NA
884,28,Window8,290,1
884,28,Window4,296,0
884,28,Window2,302,0
885,29,ODID,NA,NA
885,29,Naive,NA,NA
885,29,Base,NA,NA
885,29,Plus,NA,NA
885,29,Window8,256,0
885,29,Window4,265,0
885,29,Window2,NA,NA
886,30,ODID,NA,NA
886,30,Naive,NA,NA
886,30,Base,NA,NA
886,30,Plus,NA,NA
886,30,Window8,239,0
886,30,Window4,239,0
886,30,Window2,238,0
887,31,ODID,NA,NA
887,31,Naive,NA,NA
887,31,Base,NA,NA
887,31,Plus,NA,NA
887,31,Window8,264,0
887,31,Window4,270,0
887,31,Window2,267,0
888,32,ODID,NA,NA
888,32,Naive,NA,NA
888,32,Base,NA,NA
888,32,Plus,NA,NA
888,32,Window8,290,0
888,32,Window4,309,0
888,32,Window2,304,0
889,33,ODID,NA,NA
889,33,Naive,NA,NA
889,33,Base,NA,NA
889,33,Plus,NA,NA
889,33,Window8,NA,NA
889,33,Window4,282,0
889,33,Window2,NA,NA
890,34,ODID,NA,NA
890,34,Naive,NA,NA
890,34,Base,NA,NA
890,34,Plus,NA,NA
890,34,Window8,NA,NA
890,34,Window4,339,0
890,34,Window2,333,0
891,35,ODID,NA,NA
891,35,Naive,NA,NA
891,35,Base,NA,NA
891,35,Plus,NA,NA
891,35,Window8,NA,NA
891,35,Window4,NA,NA
891,35,Window2,359,0
892,36,ODID,NA,NA
892,36,Naive,NA,NA
892,36,Base,NA,NA
892,36,Plus,NA,NA
892,36,Window8,NA,NA
892,36,Window4,NA,NA
892,36,Window2,NA,NA
893,37,ODID,NA,NA
893,37,Naive,NA,NA
893,37,Base,NA,NA
893,37,Plus,NA,NA
893,37,Window8,NA,NA
893,37,Window4,NA,NA
893,37,Window2,NA,NA
894,38,ODID,NA,NA
894,38,Naive,NA,NA
894,38,Base,NA,NA
894,38,Plus,NA,NA
894,38,Window8,NA,NA
894,38,Window4,NA,NA
894,38,Window2,355,3
895,39,ODID,NA,NA
895,39,Naive,NA,NA
895,39,Base,NA,NA
895,39,Plus,NA,NA
895,39,Window8,NA,NA
895,39,Window4,NA,NA
895,39,Window2,NA,NA
896,40,ODID,NA,NA
896,40,Naive,NA,NA
896,40,Base,NA,NA
896,40,Plus,NA,NA
896,40,Window8,NA,NA
896,40,Window4,NA,NA
896,40,Window2,NA,NA
897,2,ODID,24,0
897,2,Naive,24,0
897,2,Base,24,0
897,2,Plus,24,0
897,2,Window8,24,0
897,2,Window4,24,0
897,2,Window2,24,0
898,3,ODID,26,0
898,3,Naive,26,0
898,3,Base,26,0
898,3,Plus,26,0
898,3,Window8,26,0
898,3,Window4,26,0
898,3,Window2,26,0
899,4,ODID,25,0
899,4,Naive,24,0
899,4,Base,24,0
899,4,Plus,24,0
899,4,Window8,24,0
899,4,Window4,24,0
899,4,Window2,25,0
900,5,ODID,34,0
900,5,Naive,34,0
900,5,Base,34,0
900,5,Plus,34,0
900,5,Window8,34,0
900,5,Window4,34,0
900,5,Window2,34,0
901,6,ODID,54,0
901,6,Naive,54,0
901,6,Base,54,0
901,6,Plus,54,0
901,6,Window8,54,0
901,6,Window4,54,0
901,6,Window2,54,0
902,7,ODID,64,0
902,7,Naive,64,0
902,7,Base,64,0
902,7,Plus,64,0
902,7,Window8,64,0
902,7,Window4,64,0
902,7,Window2,64,0
903,8,ODID,79,0
903,8,Naive,79,0
903,8,Base,79,0
903,8,Plus,79,0
903,8,Window8,80,0
903,8,Window4,80,0
903,8,Window2,80,0
904,9,ODID,95,0
904,9,Naive,71,0
904,9,Base,68,0
904,9,Plus,68,0
904,9,Window8,74,0
904,9,Window4,74,0
904,9,Window2,74,0
905,10,ODID,87,0
905,10,Naive,80,0
905,10,Base,80,0
905,10,Plus,80,0
905,10,Window8,80,0
905,10,Window4,80,0
905,10,Window2,80,0
906,11,ODID,127,0
906,11,Naive,115,0
906,11,Base,114,0
906,11,Plus,114,0
906,11,Window8,116,0
906,11,Window4,116,0
906,11,Window2,116,0
907,12,ODID,135,0
907,12,Naive,NA,NA
907,12,Base,126,0
907,12,Plus,126,0
907,12,Window8,126,0
907,12,Window4,126,0
907,12,Window2,131,0
908,13,ODID,NA,NA
908,13,Naive,NA,NA
908,13,Base,122,0
908,13,Plus,122,0
908,13,Window8,123,0
908,13,Window4,129,0
908,13,Window2,129,0
909,14,ODID,139,0
909,14,Naive,NA,NA
909,14,Base,128,0
909,14,Plus,128,0
909,14,Window8,139,0
909,14,Window4,142,0
909,14,Window2,139,0
910,15,ODID,NA,NA
910,15,Naive,NA,NA
910,15,Base,132,0
910,15,Plus,132,0
910,15,Window8,133,0
910,15,Window4,132,0
910,15,Window2,132,0
911,16,ODID,158,0
911,16,Naive,NA,NA
911,16,Base,152,0
911,16,Plus,152,0
911,16,Window8,159,0
911,16,Window4,156,0
911,16,Window2,158,0
912,17,ODID,NA,NA
912,17,Naive,NA,NA
912,17,Base,169,0
912,17,Plus,169,0
912,17,Window8,172,0
912,17,Window4,176,0
912,17,Window2,183,0
913,18,ODID,NA,NA
913,18,Naive,NA,NA
913,18,Base,169,0
913,18,Plus,169,0
913,18,Window8,168,0
913,18,Window4,170,0
913,18,Window2,169,1
914,19,ODID,190,0
914,19,Naive,NA,NA
914,19,Base,162,0
914,19,Plus,162,0
914,19,Window8,167,0
914,19,Window4,172,0
914,19,Window2,168,0
915,20,ODID,NA,NA
915,20,Naive,NA,NA
915,20,Base,180,0
915,20,Plus,180,0
915,20,Window8,184,1
915,20,Window4,180,0
915,20,Window2,183,0
916,21,ODID,NA,NA
916,21,Naive,NA,NA
916,21,Base,204,0
916,21,Plus,204,0
916,21,Window8,204,1
916,21,Window4,204,0
916,21,Window2,204,0
917,22,ODID,NA,NA
917,22,Naive,NA,NA
917,22,Base,169,0
917,22,Plus,169,0
917,22,Window8,175,0
917,22,Window4,175,0
917,22,Window2,185,0
918,23,ODID,NA,NA
918,23,Naive,NA,NA
918,23,Base,NA,NA
918,23,Plus,NA,NA
918,23,Window8,227,0
918,23,Window4,229,0
918,23,Window2,242,0
919,24,ODID,NA,NA
919,24,Naive,NA,NA
919,24,Base,239,0
919,24,Plus,239,0
919,24,Window8,246,0
919,24,Window4,251,0
919,24,Window2,NA,NA
920,25,ODID,204,0
920,25,Naive,182,0
920,25,Base,180,0
920,25,Plus,180,0
920,25,Window8,184,0
920,25,Window4,181,0
920,25,Window2,184,0
921,26,ODID,NA,NA
921,26,Naive,NA,NA
921,26,Base,NA,NA
921,26,Plus,NA,NA
921,26,Window8,278,0
921,26,Window4,NA,NA
921,26,Window2,284,0
922,27,ODID,NA,NA
922,27,Naive,NA,NA
922,27,Base,215,0
922,27,Plus,216,0
922,27,Window8,219,0
922,27,Window4,225,1
922,27,Window2,233,0
923,28,ODID,NA,NA
923,28,Naive,NA,NA
923,28,Base,NA,NA
923,28,Plus,NA,NA
923,28,Window8,NA,NA
923,28,Window4,315,0
923,28,Window2,319,0
924,29,ODID,NA,NA
924,29,Naive,NA,NA
924,29,Base,NA,NA
924,29,Plus,NA,NA
924,29,Window8,NA,NA
924,29,Window4,276,0
924,29,Window2,279,0
925,30,ODID,NA,NA
925,30,Naive,NA,NA
925,30,Base,NA,NA
925,30,Plus,NA,NA
925,30,Window8,NA,NA
925,30,Window4,296,0
925,30,Window2,295,0
926,31,ODID,NA,NA
926,31,Naive,NA,NA
926,31,Base,NA,NA
926,31,Plus,NA,NA
926,31,Window8,324,0
926,31,Window4,318,0
926,31,Window2,318,3
927,32,ODID,NA,NA
927,32,Naive,NA,NA
927,32,Base,NA,NA
927,32,Plus,NA,NA
927,32,Window8,NA,NA
927,32,Window4,291,0
927,32,Window2,297,0
928,33,ODID,NA,NA
928,33,Naive,NA,NA
928,33,Base,NA,NA
928,33,Plus,NA,NA
928,33,Window8,NA,NA
928,33,Window4,321,1
928,33,Window2,325,0
929,34,ODID,NA,NA
929,34,Naive,NA,NA
929,34,Base,NA,NA
929,34,Plus,NA,NA
929,34,Window8,NA,NA
929,34,Window4,306,0
929,34,Window2,304,0
930,35,ODID,NA,NA
930,35,Naive,NA,NA
930,35,Base,NA,NA
930,35,Plus,NA,NA
930,35,Window8,NA,NA
930,35,Window4,297,0
930,35,Window2,319,1
931,36,ODID,NA,NA
931,36,Naive,NA,NA
931,36,Base,NA,NA
931,36,Plus,NA,NA
931,36,Window8,NA,NA
931,36,Window4,NA,NA
931,36,Window2,NA,NA
932,37,ODID,NA,NA
932,37,Naive,NA,NA
932,37,Base,NA,NA
932,37,Plus,NA,NA
932,37,Window8,NA,NA
932,37,Window4,NA,NA
932,37,Window2,NA,NA
933,38,ODID,NA,NA
933,38,Naive,NA,NA
933,38,Base,NA,NA
933,38,Plus,NA,NA
933,38,Window8,NA,NA
933,38,Window4,NA,NA
933,38,Window2,334,1
934,39,ODID,NA,NA
934,39,Naive,NA,NA
934,39,Base,NA,NA
934,39,Plus,NA,NA
934,39,Window8,NA,NA
934,39,Window4,317,0
934,39,Window2,319,0
935,40,ODID,NA,NA
935,40,Naive,NA,NA
935,40,Base,NA,NA
935,40,Plus,NA,NA
935,40,Window8,NA,NA
935,40,Window4,NA,NA
935,40,Window2,NA,NA
936,2,ODID,18,0
936,2,Naive,18,0
936,2,Base,18,0
936,2,Plus,18,0
936,2,Window8,18,0
936,2,Window4,18,0
936,2,Window2,18,0
937,3,ODID,29,0
937,3,Naive,29,0
937,3,Base,29,0
937,3,Plus,29,0
937,3,Window8,29,0
937,3,Window4,29,0
937,3,Window2,29,0
938,4,ODID,31,0
938,4,Naive,32,0
938,4,Base,31,0
938,4,Plus,31,0
938,4,Window8,32,0
938,4,Window4,32,0
938,4,Window2,31,0
939,5,ODID,54,0
939,5,Naive,54,0
939,5,Base,54,0
939,5,Plus,54,0
939,5,Window8,54,0
939,5,Window4,55,0
939,5,Window2,55,0
940,6,ODID,58,0
940,6,Naive,55,0
940,6,Base,55,0
940,6,Plus,55,0
940,6,Window8,55,0
940,6,Window4,55,0
940,6,Window2,55,0
941,7,ODID,69,0
941,7,Naive,69,0
941,7,Base,69,0
941,7,Plus,69,0
941,7,Window8,69,0
941,7,Window4,69,0
941,7,Window2,69,0
942,8,ODID,75,0
942,8,Naive,65,0
942,8,Base,66,0
942,8,Plus,66,0
942,8,Window8,66,0
942,8,Window4,65,0
942,8,Window2,65,0
943,9,ODID,82,0
943,9,Naive,82,0
943,9,Base,81,0
943,9,Plus,81,0
943,9,Window8,82,0
943,9,Window4,81,0
943,9,Window2,81,0
944,10,ODID,95,0
944,10,Naive,95,0
944,10,Base,95,0
944,10,Plus,95,0
944,10,Window8,95,0
944,10,Window4,95,0
944,10,Window2,95,0
945,11,ODID,94,0
945,11,Naive,89,0
945,11,Base,89,0
945,11,Plus,89,0
945,11,Window8,89,0
945,11,Window4,93,0
945,11,Window2,93,0
946,12,ODID,100,0
946,12,Naive,99,0
946,12,Base,99,0
946,12,Plus,99,0
946,12,Window8,101,0
946,12,Window4,101,0
946,12,Window2,101,0
947,13,ODID,NA,NA
947,13,Naive,NA,NA
947,13,Base,121,0
947,13,Plus,121,0
947,13,Window8,123,0
947,13,Window4,125,0
947,13,Window2,125,0
948,14,ODID,107,0
948,14,Naive,98,0
948,14,Base,97,0
948,14,Plus,97,0
948,14,Window8,99,0
948,14,Window4,100,0
